"userID","Date","DateString","Expense","Amount","Country","City","Provider","Products","GCategories","SCategories","Entrie_methods"
"user_47","1325703236.32353","2012-01-04 18:53:56","1","10","United Kindom","Edinburg","Tesco","","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs"
"user_19","1325705960.99322","2012-01-04 19:39:20","1","19","United Kindom","Glasgow","O2club","Beer::Dipers::Milk::Bannas::Cheese","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","bs::r"
"user_33","1325708036.77277","2012-01-04 20:13:56","1","16","United Kindom","Glasgow","Train","Beer::Dipers::Milk::Bannas::Cheese","Markets","Pack of Cigarettes (Marlboro)","r"
"user_38","1325708125.33896","2012-01-04 20:15:25","1","19","United Kindom","Glasgow","Tesco","Mocca Coffee","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","r"
"user_40","1325709296.48957","2012-01-04 20:34:56","1","17","United Kindom","Glasgow","Train","","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs"
"user_45","1325709748.7883","2012-01-04 20:42:28","1","15","United Kindom","Edinburg","O2club","","Restaurants","Domestic Beer (0.5 liter draught)","bs"
"user_14","1325712224.02114","2012-01-04 21:23:44","1","18","United Kindom","Edinburg","Lidl","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_5","1325714962.86881","2012-01-04 22:09:22","1","14","United Kindom","Edinburg","Train","Cleaning","Rent Per Month","Apartment (1 bedroom) Outside of Centre","bs::r"
"user_43","1325716565.29536","2012-01-04 22:36:05","1","18","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Oranges (1kg)","bs::r"
"user_19","1325718326.44246","2012-01-04 23:05:26","1","15","United Kindom","Edinburg","Tesco","Mocca Coffee","Rent Per Month","Apartment (1 bedroom) in City Centre","bs::r"
"user_42","1325719466.59936","2012-01-04 23:24:26","1","13","United Kindom","Edinburg","Tesco","Cleaning","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","r"
"user_16","1325719992.91856","2012-01-04 23:33:12","1","20","United Kindom","Edinburg","Adil","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_27","1325725475.49578","2012-01-05 01:04:35","1","24","United Kindom","Glasgow","drink","Mocca Coffee","Markets","Water (1.5 liter bottle)","bs::r"
"user_2","1325727776.60266","2012-01-05 01:42:56","1","16","United Kindom","Glasgow","Train","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Coke/Pepsi (0.33 liter bottle)","bs::r"
"user_34","1325730211.9841","2012-01-05 02:23:31","1","15","United Kindom","Glasgow","Train","Cleaning","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","bs::r"
"user_35","1325732784.53978","2012-01-05 03:06:24","1","13","United Kindom","Edinburg","coffee","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_25","1325734794.11829","2012-01-05 03:39:54","1","17","United Kindom","Glasgow","coffee","Cleaning","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs::r"
"user_39","1325734849.86488","2012-01-05 03:40:49","1","16","United Kindom","Edinburg","Tesco","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","h"
"user_40","1325737608.3566","2012-01-05 04:26:48","1","11","United Kindom","Edinburg","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","r"
"user_2","1325740361.14498","2012-01-05 05:12:41","1","23","United Kindom","Glasgow","Adil","","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs"
"user_45","1325740443.1905","2012-01-05 05:14:03","1","19","United Kindom","Glasgow","Lidl","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","r"
"user_46","1325741360.56147","2012-01-05 05:29:20","1","16","United Kindom","Glasgow","check","Mocca Coffee","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","h"
"user_32","1325742612.50445","2012-01-05 05:50:12","1","10","United Kindom","Edinburg","coffee","","Markets","Tomato (1kg)","bs"
"user_43","1325745541","2012-01-05 06:39:01","1","14","United Kindom","Edinburg","Stabucks","Cleaning","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs::r"
"user_34","1325748488.01081","2012-01-05 07:28:08","1","17","United Kindom","Edinburg","O2club","Beer::Dipers::Milk::Bannas::Cheese","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_6","1325750830.73795","2012-01-05 08:07:10","1","23","United Kindom","Glasgow","check","Mocca Coffee","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_36","1325753301.46121","2012-01-05 08:48:21","1","19","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Rent Per Month","Apartment (3 bedrooms) in City Centre","r"
"user_46","1325756199.29235","2012-01-05 09:36:39","1","16","United Kindom","Edinburg","Train","","Markets","Onion (1kg)","bs"
"user_17","1325758741","2012-01-05 10:19:01","1","11","United Kindom","Glasgow","NSF Dentist","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs::r"
"user_18","1325760870.91481","2012-01-05 10:54:30","1","11","United Kindom","Glasgow","Adil","Cleaning","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","bs::r"
"user_25","1325762748.28816","2012-01-05 11:25:48","1","14","United Kindom","Glasgow","O2club","Cleaning","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_7","1325764409.07465","2012-01-05 11:53:29","1","13","United Kindom","Edinburg","Train","Mocca Coffee","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","r"
"user_37","1325766268.63168","2012-01-05 12:24:28","1","10","United Kindom","Glasgow","Train","Mocca Coffee","Clothing And Shoes","1 Pair of Men Leather Business Shoes","h"
"user_16","1325766414.45327","2012-01-05 12:26:54","1","11","United Kindom","Edinburg","coffee","Mocca Coffee","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","r"
"user_41","1325767449.23012","2012-01-05 12:44:09","1","20","United Kindom","Glasgow","Stabucks","Cleaning","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs::r"
"user_37","1325767460.02068","2012-01-05 12:44:20","1","19","United Kindom","Glasgow","O2club","Cleaning","Markets","Imported Beer (0.33 liter bottle)","bs::r"
"user_14","1325767517.18283","2012-01-05 12:45:17","1","14","United Kindom","Glasgow","check","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Meal for 2 People, Mid-range Restaurant, Three-course","bs::r"
"user_21","1325768248.2338","2012-01-05 12:57:28","1","10","United Kindom","Edinburg","Train","","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","bs"
"user_28","1325770499.6632","2012-01-05 13:34:59","1","21","United Kindom","Edinburg","check","Mocca Coffee","Restaurants","McMeal at McDonalds (or Equivalent Combo Meal)","bs::r"
"user_21","1325773295.93872","2012-01-05 14:21:35","1","7","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Coke/Pepsi (0.33 liter bottle)","bs::r"
"user_18","1325774359.72989","2012-01-05 14:39:19","1","13","United Kindom","Glasgow","NSF Dentist","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_28","1325775729.11288","2012-01-05 15:02:09","1","18","United Kindom","Edinburg","Tesco","Mocca Coffee","Restaurants","Meal, Inexpensive Restaurant","r"
"user_37","1325778302.77549","2012-01-05 15:45:02","1","13","United Kindom","Edinburg","check","Cleaning","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_50","1325780927.24821","2012-01-05 16:28:47","1","17","United Kindom","Edinburg","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs::r"
"user_49","1325783235.95672","2012-01-05 17:07:15","1","9","United Kindom","Edinburg","drink","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","r"
"user_39","1325784989.94535","2012-01-05 17:36:29","1","19","United Kindom","Edinburg","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Rent Per Month","Apartment (3 bedrooms) in City Centre","r"
"user_37","1325787278.38298","2012-01-05 18:14:38","1","14","United Kindom","Glasgow","Adil","","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs"
"user_47","1325787593.8632","2012-01-05 18:19:53","1","14","United Kindom","Glasgow","Train","","Rent Per Month","Apartment (1 bedroom) in City Centre","bs"
"user_7","1325788300.51683","2012-01-05 18:31:40","1","10","United Kindom","Glasgow","O2club","","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs"
"user_11","1325789416.08355","2012-01-05 18:50:16","1","10","United Kindom","Glasgow","coffee","","Markets","Milk (regular), (1 liter)","bs"
"user_11","1325791795.80491","2012-01-05 19:29:55","1","12","United Kindom","Glasgow","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Meal, Inexpensive Restaurant","bs::r"
"user_20","1325793824.71587","2012-01-05 20:03:44","1","15","United Kindom","Glasgow","Stabucks","Cleaning","Restaurants","Imported Beer (0.33 liter bottle)","h"
"user_12","1325794963.05283","2012-01-05 20:22:43","1","11","United Kindom","Glasgow","Tesco","","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs"
"user_25","1325796557.37384","2012-01-05 20:49:17","1","6","United Kindom","Edinburg","Adil","Mocca Coffee","Markets","Bottle of Wine (Mid-Range)","h"
"user_19","1325796925.67221","2012-01-05 20:55:25","1","15","United Kindom","Edinburg","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Oranges (1kg)","bs::r"
"user_2","1325797755.58021","2012-01-05 21:09:15","1","16","United Kindom","Edinburg","Lidl","","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs"
"user_8","1325798494.03754","2012-01-05 21:21:34","1","13","United Kindom","Glasgow","Stabucks","Beer::Dipers::Milk::Bannas::Cheese","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs::r"
"user_30","1325800990.01367","2012-01-05 22:03:10","1","12","United Kindom","Edinburg","coffee","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_1","1325803250.85918","2012-01-05 22:40:50","1","11","United Kindom","Glasgow","check","Beer::Dipers::Milk::Bannas::Cheese","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs::r"
"user_17","1325806059.47476","2012-01-05 23:27:39","1","21","United Kindom","Edinburg","Lidl","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","h"
"user_36","1325806658.33499","2012-01-05 23:37:38","1","12","United Kindom","Edinburg","Tesco","Mocca Coffee","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","r"
"user_33","1325807716.94433","2012-01-05 23:55:16","1","16","United Kindom","Edinburg","Tesco","Cleaning","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","r"
"user_14","1325807928.62152","2012-01-05 23:58:48","1","13","United Kindom","Glasgow","Lidl","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_41","1325814185.46228","2012-01-06 01:43:05","1","20","United Kindom","Edinburg","O2club","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Cappuccino (regular)","bs::r"
"user_43","1325815073.50911","2012-01-06 01:57:53","1","12","United Kindom","Edinburg","NSF Dentist","Mocca Coffee","Rent Per Month","Apartment (1 bedroom) Outside of Centre","bs::r"
"user_41","1325815296.06148","2012-01-06 02:01:36","1","13","United Kindom","Glasgow","Stabucks","","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs"
"user_24","1325816038.89675","2012-01-06 02:13:58","1","18","United Kindom","Glasgow","check","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs::r"
"user_7","1325818882.23389","2012-01-06 03:01:22","1","15","United Kindom","Glasgow","drink","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_2","1325819739.14082","2012-01-06 03:15:39","1","22","United Kindom","Glasgow","Adil","","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs"
"user_4","1325822733.70256","2012-01-06 04:05:33","1","16","United Kindom","Glasgow","Train","","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs"
"user_47","1325824961.73517","2012-01-06 04:42:41","1","19","United Kindom","Glasgow","Stabucks","Mocca Coffee","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs::r"
"user_26","1325824993.15421","2012-01-06 04:43:13","1","5","United Kindom","Glasgow","Lidl","","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs"
"user_25","1325826680.83283","2012-01-06 05:11:20","1","9","United Kindom","Glasgow","Tesco","","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs"
"user_6","1325829017.1025","2012-01-06 05:50:17","1","21","United Kindom","Glasgow","Tesco","","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs"
"user_4","1325830315.35459","2012-01-06 06:11:55","1","21","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_47","1325830709.27831","2012-01-06 06:18:29","1","16","United Kindom","Glasgow","O2club","Beer::Dipers::Milk::Bannas::Cheese","Markets","Tomato (1kg)","bs::r"
"user_35","1325831497.2232","2012-01-06 06:31:37","1","16","United Kindom","Edinburg","Stabucks","Beer::Dipers::Milk::Bannas::Cheese","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","r"
"user_41","1325831519.65822","2012-01-06 06:31:59","1","18","United Kindom","Glasgow","drink","Cleaning","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","h"
"user_44","1325833346.06925","2012-01-06 07:02:26","1","18","United Kindom","Glasgow","O2club","Beer::Dipers::Milk::Bannas::Cheese","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_23","1325835887.27354","2012-01-06 07:44:47","1","24","United Kindom","Edinburg","check","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs::r"
"user_46","1325836629.96708","2012-01-06 07:57:09","1","9","United Kindom","Glasgow","coffee","Mocca Coffee","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs::r"
"user_2","1325839315.39655","2012-01-06 08:41:55","1","18","United Kindom","Edinburg","Tesco","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","h"
"user_26","1325842043.89656","2012-01-06 09:27:23","1","16","United Kindom","Glasgow","NSF Dentist","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_18","1325842523.69993","2012-01-06 09:35:23","1","16","United Kindom","Glasgow","Tesco","","Markets","Beef Round (1kg) (or Equivalent Back Leg Red Meat)","bs"
"user_49","1325845002.57157","2012-01-06 10:16:42","1","18","United Kindom","Glasgow","O2club","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_9","1325845876.03616","2012-01-06 10:31:16","1","19","United Kindom","Edinburg","drink","","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs"
"user_8","1325848152.05252","2012-01-06 11:09:12","1","18","United Kindom","Glasgow","NSF Dentist","Mocca Coffee","Markets","Domestic Beer (0.5 liter bottle)","bs::r"
"user_5","1325850528.87304","2012-01-06 11:48:48","1","20","United Kindom","Edinburg","coffee","Mocca Coffee","Restaurants","Cappuccino (regular)","bs::r"
"user_12","1325852606.76174","2012-01-06 12:23:26","1","11","United Kindom","Glasgow","Train","","Rent Per Month","Apartment (1 bedroom) in City Centre","bs"
"user_41","1325852621.55842","2012-01-06 12:23:41","1","14","United Kindom","Edinburg","check","","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs"
"user_47","1325853749.15255","2012-01-06 12:42:29","1","17","United Kindom","Glasgow","check","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","r"
"user_48","1325854584.96895","2012-01-06 12:56:24","1","14","United Kindom","Edinburg","Tesco","","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs"
"user_32","1325857036.70275","2012-01-06 13:37:16","1","15","United Kindom","Glasgow","Tesco","Cleaning","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs::r"
